63 	62 	0	0	1	0	0
64 	65 	0	0	1	0	0
64 	62 	0	0	1	0	0
64 	60 	0	0	1	0	0
65 	53 	0	0	1	0	0
65 	64 	0	0	1	0	0
66 	61 	0	0	1	0	0
67 	201 	0	0	4	0	1
67 	475 	1	1	4	0	0
67 	348 	0	0	4	0	0
67 	105 	1	0	4	0	0
68 	268 	0	1	3	0	0
68 	460 	0	0	0.5	0	0
68 	458 	0	0	2	0	0
68 	475 	0	0	4	0	0
69 	75 	0	1	2	0	0
69 	493 	0	0	4	0	0
69 	268 	1	0	3	0	0
69 	70 	1	1	3	0	0
70 	69 	0	1	3	0	0
70 	539 	0	0	4	0	0
70 	72 	0	0	4	0	0
70 	13 	0	0	4	0	0
71 	9 	0	0	3	0	0
71 	72 	0	1	4	0	0
72 	540 	0	0	3	0	0
72 	70 	0	0	3	0	0
72 	71 	0	1	3	0	0
73 	74 	0	0	4	0	0
73 	78 	0	0	4	0	0
73 	142 	0	0	2	0	0
74 	533 	0	0	1	0	0
74 	212 	0	0	4	0	0
74 	136 	0	0	2	0	0
74 	73 	0	0	4	0	0
75 	103 	1	0	1	0	0
75 	76 	0	2	2	0	0
75 	69 	0	1	2	0	0
75 	406 	1	0	1	0	0
76 	155 	0	2	1	0	0
76 	134 	0	1	3	0	0
76 	75 	0	0	2	0	0
76 	174 	0	0	1	0	0
77 	80 	0	0	0.5	0	0
77 	78 	0	0	1	0	0
77 	81 	0	1	1	0	1
78 	77 	0	0	1	0	0
78 	73 	0	0	4	0	0
78 	539 	0	0	4	0	0
79 	169 	0	0	0.5	0	0
79 	80 	0	0	0.5	0	0
79 	85 	0	0	0.5	0	0
80 	79 	0	0	0.5	0	0
80 	77 	0	0	0.5	0	0
80 	84 	0	0	0.5	0	0
81 	77 	0	0	1	0	0
81 	82 	0	0	0.5	0	0
81 	83 	0	0	0.5	0	0
81 	91 	0	0	1	0	1
82 	81 	0	0	0.5	0	0
83 	81 	0	0	0.5	0	0
83 	84 	0	0	0.5	0	0
83 	86 	0	0	0.5	0	0
83 	88 	0	0	0.5	0	0
84 	80 	0	0	0.5	0	0
84 	83 	0	0	0.5	0	0
84 	85 	0	0	0.5	0	0
85 	79 	0	0	0.5	0	0
85 	84 	0	0	0.5	0	0
85 	86 	0	0	0.5	0	0
86 	85 	0	0	0.5	0	0
86 	83 	0	0	0.5	0	0
86 	87 	0	0	0.5	0	0
87 	86 	0	0	0.5	0	0
87 	88 	0	0	0.5	0	0
87 	90 	0	0	0.5	0	0
88 	83 	0	0	0.5	0	0
88 	87 	0	0	0.5	0	0
88 	89 	0	0	0.5	0	0
89 	88 	0	0	0.5	0	0
89 	90 	0	0	0.5	0	0
89 	91 	0	0	0.5	0	0
89 	97 	0	0	0.5	0	0
90 	87 	0	0	0.5	0	0
90 	89 	0	0	0.5	0	0
90 	98 	0	0	0.5	0	0
90 	164 	0	0	0.5	0	0
91 	81 	0	0	1	0	1
91 	89 	0	0	0.5	0	0
91 	92 	0	0	1	0	0
92 	93 	0	0	0.5	0	0
92 	94 	0	0	0.5	0	0
92 	91 	0	0	1	0	1
92 	103 	0	0	1	0	0
93 	92 	0	0	0.5	0	0
94 	92 	0	0	0.5	0	0
94 	95 	0	0	0.5	0	0
94 	101 	0	0	0.5	0	0
95 	94 	0	0	0.5	0	0
95 	96 	0	0	0.5	0	0
95 	100 	0	0	0.5	0	0
96 	95 	0	0	0.5	0	0
96 	97 	0	0	0.5	0	0
96 	99 	0	0	0.5	0	0
97 	89 	0	0	0.5	0	0
97 	98 	0	0	0.5	0	0
97 	96 	0	0	0.5	0	0
98 	90 	0	0	0.5	0	0
98 	162 	0	0	0.5	0	0
98 	97 	0	0	0.5	0	0
98 	99 	0	0	0.5	0	0
99 	98 	0	0	0.5	0	0
99 	96 	0	0	0.5	0	0
99 	100 	0	0	0.5	0	0
100 	99 	0	0	0.5	0	0
100 	95 	0	0	0.5	0	0
100 	101 	0	0	0.5	0	0
101 	100 	0	0	0.5	0	0
101 	94 	0	0	0.5	0	0
101 	102 	0	0	0.5	0	0
102 	101 	0	0	0.5	0	0
102 	157 	0	0	0.5	0	0
102 	103 	0	0	0.5	0	0
103 	102 	0	0	0.5	0	0
103 	92 	0	0	1	0	1
103 	75 	0	0	2	0	0
104 	105 	0	0	3	0	0
104 	20 	0	0	3	0	0
104 	110 	0	0	0.5	0	0
105 	119 	0	0	0.5	0	0
105 	67 	0	0	3	0	0
105 	104 	0	0	3	0	0
106 	115 	0	0	0.5	0	0
106 	117 	0	0	0.5	0	0
106 	119 	0	0	0.5	0	0
107 	113 	0	0	0.5	0	0
107 	112 	0	0	0.5	0	0
107 	117 	0	0	0.5	0	0
107 	543 	0	0	0.5	0	0
108 	543 	0	0	0.5	0	0
108 	109 	0	0	0.5	0	0
108 	124 	0	0	0.5	0	0
109 	128 	0	0	0.5	0	0
109 	108 	0	0	0.5	0	0
109 	129 	0	0	0.5	0	0
110 	104 	0	0	0.5	0	0
110 	111 	0	0	0.5	0	0
110 	129 	0	0	0.5	0	0
111 	110 	0	0	0.5	0	0
112 	107 	0	0	0.5	0	0
113 	107 	0	0	0.5	0	0
114 	543 	0	0	0.5	0	0
115 	106 	0	0	0.5	0	0
116 	117 	0	0	0.5	0	0
117 	116 	0	0	0.5	0	0
117 	106 	0	0	0.5	0	0
117 	107 	0	0	0.5	0	0
117 	118 	0	0	0.5	0	0
118 	117 	0	0	0.5	0	0
119 	105 	0	0	0.5	0	0
119 	106 	0	0	0.5	0	0
119 	120 	0	0	0.5	0	0
120 	119 	0	0	0.5	0	0
120 	121 	0	0	0.5	0	0
120 	123 	0	0	0.5	0	0
121 	120 	0	0	0.5	0	0
121 	122 	0	0	0.5	0	0
122 	123 	0	0	0.5	0	0
122 	121 	0	0	0.5	0	0
123 	122 	0	0	0.5	0	0
123 	120 	0	0	0.5	0	0
124 	108 	0	0	0.5	0	0
124 	125 	0	0	0.5	0	0
124 	127 	0	0	0.5	0	0
125 	124 	0	0	0.5	0	0
125 	126 	0	0	0.5	0	0
126 	125 	0	0	0.5	0	0
126 	127 	0	0	0.5	0	0
127 	126 	0	0	0.5	0	0
127 	124 	0	0	0.5	0	0
128 	109 	0	0	0.5	0	0
128 	27 	0	0	2	0	0
128 	20 	0	0	3	0	0
128 	479 	0	0	0.5	0	0
129 	110 	0	0	0.5	0	0
129 	109 	0	0	0.5	0	0
129 	130 	0	0	0.5	0	0
130 	129 	0	0	0.5	0	0
130 	132 	0	0	0.5	0	0
130 	133 	0	0	0.5	0	0
131 	132 	0	0	0.5	0	0
131 	133 	0	0	0.5	0	0
132 	131 	0	0	0.5	0	0
132 	130 	0	0	0.5	0	0
133 	130 	0	0	0.5	0	0
133 	131 	0	0	0.5	0	0
134 	135 	0	0	3	0	0
134 	207 	0	0	3	0	0
134 	76 	0	1	2	0	0
134 	173 	0	0	2	0	0
135 	221 	0	0	0.5	0	0
135 	172 	0	0	0.5	0	0
135 	136 	0	0	2	0	0
135 	134 	0	0	3	0	0
136 	74 	0	0	2	0	0
136 	137 	0	0	0.5	0	0
136 	135 	0	0	2	0	0
137 	145 	0	0	0.5	0	0
137 	136 	0	0	0.5	0	0
137 	138 	0	0	0.5	0	0
137 	148 	0	0	0.5	0	0
138 	144 	0	0	0.5	0	0
138 	137 	0	0	0.5	0	0
138 	139 	0	0	0.5	0	0
138 	149 	0	0	0.5	0	0
139 	142 	0	0	1	0	0
139 	154 	0	0	1	0	0
139 	138 	0	0	0.5	0	0
139 	140 	0	0	0.5	0	0
140 	139 	0	0	0.5	0	0
140 	166 	0	0	0.5	0	0
140 	163 	0	0	0.5	0	0
140 	164 	0	0	0.5	0	0
141 	142 	0	0	0.5	0	0
141 	171 	0	0	0.5	0	0
141 	167 	0	0	0.5	0	0
141 	166 	0	0	0.5	0	0
142 	143 	0	0	0.5	0	0
142 	141 	0	0	0.5	0	0
142 	73 	0	0	1	0	0
142 	139 	0	0	1	0	0
143 	146 	0	0	0.5	0	0
143 	142 	0	0	0.5	0	0
143 	144 	0	0	0.5	0	0
144 	143 	0	0	0.5	0	0
144 	138 	0	0	0.5	0	0
144 	145 	0	0	0.5	0	0
145 	146 	0	0	0.5	0	0
145 	144 	0	0	0.5	0	0
145 	137 	0	0	0.5	0	0
146 	147 	0	0	0.5	0	0
146 	145 	0	0	0.5	0	0
146 	143 	0	0	0.5	0	0
147 	146 	0	0	0.5	0	0
148 	137 	0	0	0.5	0	0
148 	151 	0	0	0.5	0	0
148 	149 	0	0	0.5	0	0
149 	138 	0	0	0.5	0	0
149 	148 	0	0	0.5	0	0
149 	150 	0	0	0.5	0	0
150 	149 	0	0	0.5	0	0
150 	151 	0	0	0.5	0	0
150 	153 	0	0	0.5	0	0
151 	148 	0	0	0.5	0	0
151 	152 	0	0	0.5	0	0
151 	150 	0	0	0.5	0	0
152 	151 	0	0	0.5	0	0
152 	172 	0	0	0.5	0	0
152 	153 	0	0	0.5	0	0
153 	150 	0	0	0.5	0	0
153 	152 	0	0	0.5	0	0
153 	154 	0	0	0.5	0	0
154 	139 	0	0	1	0	0
154 	153 	0	0	0.5	0	0
154 	155 	0	0	1	0	0
155 	154 	0	0	1	0	0
155 	156 	0	0	0.5	0	0
155 	172 	0	0	0.5	0	0
155 	76 	0	0	1	0	0
156 	159 	0	0	0.5	0	0
156 	155 	0	0	0.5	0	0
156 	157 	0	0	0.5	0	0
157 	158 	0	0	0.5	0	0
157 	156 	0	0	0.5	0	0
157 	102 	0	0	0.5	0	0
158 	161 	0	0	0.5	0	0
158 	159 	0	0	0.5	0	0
158 	157 	0	0	0.5	0	0
159 	160 	0	0	0.5	0	0
159 	156 	0	0	0.5	0	0
159 	158 	0	0	0.5	0	0
160 	163 	0	0	0.5	0	0
160 	161 	0	0	0.5	0	0
160 	159 	0	0	0.5	0	0
161 	162 	0	0	0.5	0	0
161 	160 	0	0	0.5	0	0
161 	158 	0	0	0.5	0	0
162 	163 	0	0	0.5	0	0
162 	164 	0	0	0.5	0	0
162 	98 	0	0	0.5	0	0
162 	161 	0	0	0.5	0	0
163 	140 	0	0	0.5	0	0
163 	160 	0	0	0.5	0	0
163 	162 	0	0	0.5	0	0
164 	165 	0	0	0.5	0	0
164 	140 	0	0	0.5	0	0
164 	162 	0	0	0.5	0	0
164 	90 	0	0	0.5	0	0
165 	166 	0	0	0.5	0	0
165 	168 	0	0	0.5	0	0
165 	164 	0	0	0.5	0	0
166 	141 	0	0	0.5	0	0
166 	140 	0	0	0.5	0	0
166 	165 	0	0	0.5	0	0
167 	168 	0	0	0.5	0	0
167 	170 	0	0	0.5	0	0
167 	141 	0	0	0.5	0	0
168 	167 	0	0	0.5	0	0
168 	169 	0	0	0.5	0	0
168 	165 	0	0	0.5	0	0
169 	170 	0	0	0.5	0	0
169 	79 	0	0	0.5	0	0
169 	168 	0	0	0.5	0	0
170 	171 	0	0	0.5	0	0
170 	169 	0	0	0.5	0	0
170 	167 	0	0	0.5	0	0
171 	141 	0	0	0.5	0	0
171 	170 	0	0	0.5	0	0
172 	152 	0	0	0.5	0	0
172 	135 	0	0	0.5	0	0
172 	155 	0	0	0.5	0	0
173 	134 	0	0	3	0	0
173 	226 	0	0	0.5	0	0
173 	178 	0	0	0.5	0	0
173 	196 	0	0	2	0	0
174 	76 	0	0	2	0	0
174 	181 	0	0	0.5	0	0
174 	175 	0	0	1	0	0
175 	174 	0	0	1	0	0
175 	185 	0	0	0.5	0	0
175 	186 	0	0	1	0	0
176 	177 	0	0	0.5	0	0
176 	185 	0	0	0.5	0	0
176 	187 	0	0	0.5	0	0
177 	178 	0	0	0.5	0	0
177 	182 	0	0	0.5	0	0
177 	176 	0	0	0.5	0	0
178 	173 	0	0	0.5	0	0
178 	179 	0	0	0.5	0	0
178 	177 	0	0	0.5	0	0
179 	178 	0	0	0.5	0	0
179 	180 	0	0	0.5	0	0
179 	182 	0	0	0.5	0	0
180 	179 	0	0	0.5	0	0
180 	181 	0	0	0.5	0	0
180 	183 	0	0	0.5	0	0
181 	180 	0	0	0.5	0	0
181 	174 	0	0	0.5	0	0
181 	184 	0	0	0.5	0	0
182 	177 	0	0	0.5	0	0
182 	179 	0	0	0.5	0	0
182 	183 	0	0	0.5	0	0
183 	182 	0	0	0.5	0	0
183 	180 	0	0	0.5	0	0
183 	184 	0	0	0.5	0	0
184 	181 	0	0	0.5	0	0
184 	183 	0	0	0.5	0	0
184 	185 	0	0	0.5	0	0
185 	176 	0	0	0.5	0	0
185 	184 	0	0	0.5	0	0
185 	175 	0	0	0.5	0	0
186 	191 	0	0	0.5	0	0
186 	175 	0	0	1	0	0
186 	193 	0	0	1	0	0
187 	176 	0	0	0.5	0	0
187 	188 	0	0	0.5	0	0
187 	191 	0	0	0.5	0	0
188 	187 	0	0	0.5	0	0
188 	189 	0	0	0.5	0	0
188 	195 	0	0	0.5	0	0
189 	188 	0	0	0.5	0	0
189 	190 	0	0	0.5	0	0
189 	194 	0	0	0.5	0	0
190 	191 	0	0	0.5	0	0
190 	192 	0	0	0.5	0	0
190 	189 	0	0	0.5	0	0
191 	187 	0	0	0.5	0	0
191 	186 	0	0	0.5	0	0
191 	190 	0	0	0.5	0	0
192 	190 	0	0	0.5	0	0
192 	197 	0	0	1	0	0
192 	193 	0	0	1	0	0
193 	186 	0	0	1	0	0
193 	192 	0	0	1	0	0
193 	200 	0	0	1	0	0
194 	195 	0	0	1	0	0
194 	189 	0	0	0.5	0	0
194 	197 	0	0	1	0	0
195 	196 	0	0	1	0	0
195 	188 	0	0	0.5	0	0
195 	194 	0	0	1	0	0
196 	173 	0	0	2	0	0
196 	233 	0	0	1	0	0
196 	195 	0	0	1	0	0
196 	258 	0	0	2	0	0
197 	194 	0	0	1	0	0
197 	198 	0	0	0.5	0	0
197 	192 	0	0	1	0	0
198 	197 	0	0	0.5	0	0
198 	200 	0	0	0.5	0	0
198 	199 	0	0	0.5	0	0
199 	198 	0	0	0.5	0	0
199 	200 	0	0	0.5	0	0
200 	193 	0	0	0.5	0	0
200 	198 	0	0	0.5	0	0
200 	199 	0	0	0.5	0	0
201 	265 	0	0	2	0	0
201 	477 	0	0	2	0	0
201 	67 	0	0	3	0	1
202 	203 	0	1	2	0	0
202 	263 	0	1	3	0	0
203 	204 	0	1	2	0	0
203 	261 	0	0	1	0	1
203 	202 	0	1	2	0	0
204 	203 	0	1	2	0	0
204 	260 	0	0	1	0	0
204 	205 	0	0	2	0	0
205 	250 	0	0	1	0	0
205 	206 	0	1	2	0	0
205 	204 	0	0	2	0	0
206 	205 	0	1	2	0	0
206 	223 	0	0	2	0	0
206 	222 	0	1	2	0	0
207 	221 	0	0	1	0	0
207 	222 	0	0	2	0	0
207 	226 	0	0	1	0	0
207 	134 	0	0	3	0	0
208 	438 	0	0	2	0	0
208 	223 	0	0	2	0	0
208 	437 	0	0	1	0	0
209 	211 	0	0	4	0	0
209 	216 	0	0	2	0	0
209 	415 	0	0	2	0	0
210 	409 	0	0	0.5	0	0
210 	415 	0	0	2	0	0
210 	411 	0	0	1	0	0
211 	209 	0	0	4	0	0
211 	417 	0	0	1	0	0
211 	215 	0	0	1	0	0
211 	212 	0	0	4	0	0
212 	211 	0	0	4	0	0
212 	428 	0	0	1	0	0
212 	220 	0	0	1	0	0
212 	74 	0	0	4	0	0
213 	220 	0	0	1	0	0
213 	214 	0	1	1	0	1
213 	434 	0	0	1	0	0
214 	217 	0	0	1	0	1
214 	437 	0	0	1	0	1
214 	213 	0	1	1	0	1
215 	217 	0	0	1	0	0
215 	523 	0	0	0.5	0	0
215 	211 	0	0	1	0	0
216 	209 	0	0	2	0	0
216 	438 	0	0	2	0	0
216 	523 	0	0	0.5	0	0
217 	215 	0	0	1	0	0
217 	527 	0	0	0.5	0	0
217 	214 	0	0	1	0	1
218 	528 	0	0	0.5	0	0
218 	220 	0	0	0.5	0	0
218 	531 	0	0	0.5	0	0
218 	544 	0	0	0.5	0	0
219 	531 	0	0	0.5	0	0
219 	532 	0	0	0.5	0	0
219 	545 	0	0	0.5	0	0
220 	218 	0	0	0.5	0	0
220 	212 	0	0	1	0	0
220 	213 	0	0	1	0	0
221 	434 	0	0	1	0	0
221 	207 	0	0	1	0	0
221 	135 	0	0	0.5	0	0
222 	224 	0	0	0.5	0	0
222 	225 	0	0	0.5	0	0
222 	207 	0	0	2	0	0
222 	206 	0	1	2	0	0
223 	208 	0	0	3	0	0
223 	206 	0	0	2	0	0
223 	224 	0	0	0.5	0	0
224 	222 	0	0	0.5	0	0
224 	223 	0	0	0.5	0	0
225 	228 	0	0	1	0	0
225 	226 	0	1	1	0	0
225 	222 	0	0	0.5	0	0
226 	225 	0	1	1	0	0
226 	207 	0	0	2	0	0
226 	173 	0	0	0.5	0	0
226 	227 	0	1	1	0	0
227 	226 	0	0	1	0	0
227 	230 	0	0	0.5	0	0
227 	229 	0	0	0.5	0	0
227 	232 	0	0	1	0	0
228 	225 	0	0	1	0	0
228 	242 	0	0	1	0	1
229 	227 	0	0	0.5	0	0
230 	227 	0	0	0.5	0	0
230 	231 	0	0	0.5	0	0
231 	230 	0	0	0.5	0	0
231 	241 	0	1	1	0	1
231 	232 	0	0	1	0	0
232 	227 	0	1	1	0	0
232 	231 	0	0	1	0	0
232 	233 	0	0	1	0	0
232 	236 	0	0	0.5	0	0
233 	232 	0	0	1	0	0
233 	196 	0	0	1	0	0
233 	234 	0	0	0.5	0	0
234 	233 	0	0	0.5	0	0
235 	236 	0	0	0.5	0	0
235 	237 	0	0	0.5	0	0
236 	232 	0	0	0.5	0	0
236 	235 	0	0	0.5	0	0
237 	235 	0	0	0.5	0	0
237 	240 	0	0	0.5	0	0
237 	238 	0	0	0.5	0	0
238 	237 	0	0	0.5	0	0
238 	239 	0	0	0.5	0	0
239 	240 	0	0	0.5	0	0
239 	238 	0	0	0.5	0	0
240 	237 	0	0	0.5	0	0
240 	239 	0	0	0.5	0	0
241 	242 	0	0	1	0	1
241 	247 	0	0	1	0	0
241 	231 	0	1	1	0	1
241 	249 	0	0	0.5	0	0
242 	228 	0	0	1	0	1
242 	243 	0	0	0.5	0	0
242 	241 	0	0	1	0	1
243 	242 	0	0	0.5	0	0
243 	244 	0	0	0.5	0	0
244 	243 	0	0	0.5	0	0
244 	245 	0	0	0.5	0	0
245 	244 	0	0	0.5	0	0
245 	246 	0	0	0.5	0	0
246 	245 	0	0	0.5	0	0
247 	241 	0	0	2	0	1
247 	250 	0	0	1	0	0
247 	248 	0	0	0.5	0	0
248 	247 	0	0	0.5	0	0
249 	241 	0	0	0.5	0	0
250 	247 	0	0	2	0	1
250 	205 	0	0	2	0	1
250 	251 	0	0	0.5	0	0
251 	250 	0	0	0.5	0	0
251 	252 	0	0	0.5	0	0
252 	251 	0	0	0.5	0	0
252 	253 	0	0	0.5	0	0
253 	252 	0	0	0.5	0	0
253 	254 	0	0	0.5	0	0
254 	253 	0	0	0.5	0	0
254 	255 	0	0	0.5	0	0
255 	254 	0	0	0.5	0	0
256 	264 	0	1	2	0	0
256 	457 	0	0	3	0	0
256 	257 	0	0	2	0	0
257 	439 	0	0	2	0	0
257 	262 	0	0	1	0	0
257 	256 	0	0	2	0	0
257 	449 	0	0	1	0	0
258 	439 	0	0	2	0	0
258 	259 	0	0	2	0	0
258 	196 	0	0	1	0	0
259 	260 	0	1	1	0	0
259 	258 	0	0	1	0	0
259 	503 	0	0	0.5	0	0
260 	204 	0	0	1	0	0
260 	259 	0	1	1	0	0
260 	508 	0	0	0.5	0	0
261 	512 	0	0	0.5	0	0
261 	203 	0	0	1	0	1
261 	262 	0	2	1	0	1
261 	546 	0	0	0.5	0	0
262 	257 	0	0	1	0	0
262 	261 	0	2	1	0	1
262 	499 	0	0	0.5	0	0
262 	498 	0	0	0.5	0	0
263 	264 	0	0	3	0	0
263 	496 	0	1	1	0	0
263 	202 	0	1	2	0	0
264 	497 	0	0	1	0	0
264 	263 	0	0	2	0	0
264 	256 	0	1	2	0	0
265 	457 	0	1	2	0	0
265 	201 	0	0	3	0	0
266 	19 	0	0	2	0	0
266 	45 	0	3	2	0	0
267 	406 	0	0	1	0	0
267 	404 	0	1	1	0	0
268 	404 	0	0	1	0	1
268 	69 	0	0	4	0	0
268 	68 	0	1	4	0	0
269 	276 	0	0	0.5	0	0
269 	270 	0	0	0.5	0	0
269 	271 	0	0	0.5	0	0
269 	1 	0	0	0.5	0	0
270 	269 	0	0	0.5	0	0
271 	280 	0	0	0.5	0	0
271 	269 	0	0	0.5	0	0
272 	284 	0	0	0.5	0	0
272 	279 	0	0	0.5	0	0
272 	273 	0	0	0.5	0	0
273 	272 	0	0	0.5	0	0
273 	282 	0	0	0.5	0	0
273 	277 	0	0	0.5	0	0
273 	274 	0	0	0.5	0	0
274 	283 	0	0	0.5	0	0
274 	273 	0	0	0.5	0	0
274 	278 	0	0	0.5	0	0
275 	276 	0	0	0.5	0	0
275 	278 	0	0	0.5	0	0
276 	277 	0	0	0.5	0	0
276 	269 	0	0	0.5	0	0
276 	275 	0	0	0.5	0	0
277 	279 	0	0	0.5	0	0
277 	273 	0	0	0.5	0	0
277 	276 	0	0	0.5	0	0
277 	278 	0	0	0.5	0	0
278 	277 	0	0	0.5	0	0
278 	274 	0	0	0.5	0	0
278 	275 	0	0	0.5	0	0
279 	272 	0	0	0.5	0	0
279 	280 	0	0	0.5	0	0
279 	277 	0	0	0.5	0	0
280 	281 	0	0	0.5	0	0
280 	279 	0	0	0.5	0	0
280 	271 	0	0	0.5	0	0
281 	280 	0	0	0.5	0	0
282 	285 	0	0	0.5	0	0
282 	273 	0	0	0.5	0	0
282 	283 	0	0	0.5	0	0
283 	282 	0	0	0.5	0	0
283 	274 	0	0	0.5	0	0
284 	287 	0	0	0.5	0	0
284 	294 	0	0	0.5	0	0
